identificacion|nombre|edad|altura_cm|peso_lb|sexo|salario|ciudad|fecha_registro|nivel_educacion|email
1727833707001|Miguel Vera Rodriguez|28.0|178.6|194.1|m|480.0|Quito|2025-07-13|Secundaria|miguel.vera.rodriguez@gmail.com
1725976961|Alejandro Valencia Bravo|29.0|172.1|166.9|m|834.65|Quito|2023-07-11|Tecnico|
1706231519|pedro  quintero  peña|31.0|168.8|134.7|F|675.42|Quito|2025-06-12|Universidad|
1745177178001|Bryan Delgado Moreno|29.0|168.8|142.7|f|917.71|Quito|08/03/2023|Tecnico|bryan.delgado.moreno@gmail.com
1728976497001|Miguel Valencia Carrillo|35.0|166.0|132.8|f|714.97|Quito|2025-03-19|Secundaria|
1731762850|ALEJANDRO VERA CORNEJO|28.0|173.0|147.9|m|480.0|Quito|2024-06-20|Tecnico|alejandro.vera.cornejo@yahoo.com
1752927085|Jorge Cornejo Navarro|38.0|165.5|159.4|F|480.0|Quito|Jul 15, 2023|Universidad|
1719383992|Isabela Carrillo Molina|35.0|159.7|130.2|f|784.45|Quito|2023-04-02|Secundaria|
1711711406| Andrea Quintero Mera |31.0|166.8|163.1|M|901.6|Quito|2024-09-11|Universidad|
1737379097001|  natalia  peña  romero|33.0|179.8|166.2|M|480.0|Quito|2025-02-20|Universidad|.natalia.pena.romero@empresa.ec
1742523176| Luis Cornejo Loor |39.0|169.8|182.7|M|539.99|Quito|2023-08-02|Tecnico|luis.cornejo.loor@empresa.ec
1703274603|CARMEN CORNEJO BRAVO|25.0|174.2|159.7|M|1104.89|Quito|27/05/2024|Tecnico|carmen.cornejo.bravo@outlook.com
1723255863|Gabriela Silva Castro|39.0|169.2|167.9|M|733.44|Quito||Secundaria|
1752370914|Kevin Reyes Mera|34.0|164.8|135.2|f|480.0|Quito|05/11/2025|Tecnico|
1714675483|Fernanda Cornejo Loor|33.0|171.7|146.6|F|764.63|Quito|Jan 20, 2023|Primaria|fernanda.cornejo.loor@hotmail.com
1723271506|Sebastián Molina Moreno|44.0|178.6|181.0|M|1026.61|Quito|16/05/2024|Universidad|
1713300935|Paola Chávez Cornejo|47.0|182.4|211.2|M|1664.89|Quito|Jun 18, 2023|Universidad|paola.chavez.cornejo@hotmail.com
1754410072| Javier Bravo Loor |25.0|160.5|127.5|f|1126.41|Quito|22/03/2024|Universidad|javier.bravo.loor@gmail.com
1756870000| Camila Zambrano Romero |39.0|161.9|134.6|F|574.59|Quito|2024-01-22|Primaria|
1714751730|Andrés Vera Solís|45.0|178.8|166.2|F|899.26|Quito|2023-10-24|Secundaria|
1711139111|Gustavo Loor Sanchez|25.0|165.0|159.8|m|1858.3|Quito||Maestria|
1731070429001|gustavo quintero alvarado|35.0|175.3|174.0|M|1823.65|Quito|Oct 29, 2024|Maestria|
1719423194|vanessa romero mera|40.0|166.7|139.2|F|533.18|Quito|25/05/2025|Secundaria|vanessa.romero.mera@hotmail.com
1731578199|MIGUEL CORNEJO ROMERO|29.0|168.8|118.2|f|811.75|Quito|04/06/2023|Universidad|miguel.cornejo.romero@empresa.ec
0641873054001|Camila Salazar Salazar|37.0|160.9|127.4|F|480.0|Riobamba|2023-05-23|Maestria|camila.salazar.salazar@empresa.ec
0631098357|DANIEL MOLINA SANCHEZ|45.0|180.6|188.3|M|666.3|Riobamba|11/04/2024|Secundaria|daniel.molina.sanchez@hotmail.com
0655372910001|Jorge Acosta Mendoza|40.0|160.3|122.0|f|1897.22|Riobamba|2025-11-30|Maestria|
0656058070|Samuel Suárez Solís|26.0|163.5|138.0|F|608.97|Riobamba|2023-10-03|Universidad|samuel.suarez.solis@yahoo.com
0628873895|diana cornejo mendoza|37.0|176.0|184.1|M|815.61|Riobamba|Jun 17, 2023|Primaria|
0620767731|Paola Solís Vera|29.0|174.5|137.0|f|715.04|Riobamba|Dec 21, 2023|Secundaria|paola.solis.vera@hotmail.com
0648733194001|alejandra castro torres|43.0|167.1|138.8|m|521.08|Riobamba|2024-03-04|Secundaria|
0647556513001|BRYAN CEDEÑO SALAZAR|38.0|176.0|178.6|m|1287.65|Riobamba|2024-04-21|Tecnico|bryan.cedeno.salazar@outlook.com
0652325184|sebastián garcía cornejo|38.0|165.8|144.9|f|1988.46|Riobamba|13/08/2024|Universidad|sebastian.garcia.cornejo@gmail.com
0612443614| PEDRO ESPINOZA RODRIGUEZ |38.0|159.1|112.5|F|951.9|Riobamba|28/03/2023|Universidad|
0611492026|Nicole Carrillo Peña|48.0|168.6|147.9|F|626.01|Riobamba|2026-01-02|Universidad|
0650362759001|Sofía Delgado Jiménez|60.0|155.9|104.6|f|799.71|Riobamba||Secundaria|
0633546320|jose moreno castro|55.0|167.8|169.1|M|935.52|Riobamba|2023-11-16|Universidad|
0634680755|Sofía García Herrera|33.0|165.6|153.3|m|1028.52|Riobamba|2025-08-21|Universidad|sofia.garcia.herrera@outlook.com
0620079558001|Cristian Cedeño Vera|55.0|174.6|201.0|m|486.6|Riobamba|09/02/2025|Secundaria|cristian.cedeno.vera@empresa.ec
0605735174|adriana salazar mera|36.0|190.6|206.9|m|760.87|Riobamba|May 17, 2024|Secundaria|adriana.salazar.mera@yahoo.com
0656757812|CARLA REYES CEDEÑO|34.0|164.7|154.0|m|562.1|Riobamba|2025-10-17|Universidad|carla.reyes.cedeno@yahoo.com
0611687815| Natalia Flores Sanchez|37.0|163.2|129.2|F|793.46|Riobamba|31/05/2024|Secundaria|.NATALIA.FLORES.SANCHEZ@HOTMAIL.COM
0620215699|Ana Espinoza Loor|31.0|171.8|157.6|M|1088.11|Riobamba|2024-07-01|Universidad|
0617916440|SAMUEL PEÑA TORRES|54.0|181.4|168.8|m|547.94|Riobamba|Dec 18, 2023|Secundaria|
0602364788|Mateo Flores Mendoza|39.0|180.3|166.2|m|541.59|Riobamba|14/05/2023|Universidad|mateo.flores.mendoza@yahoo.com
0600413645|JORGE ROJAS RODRIGUEZ|35.0|164.5|133.5|F|480.0|Riobamba|2024-04-19|Secundaria|jorge.rojas.rodriguez@hotmail.com
0644311680001|Camila Herrera Solís|40.0|168.3|162.3|m|480.0|Riobamba|2025-01-15|Universidad|camila.herrera.solis@hotmail.com
0657505285|Elena Arévalo Jiménez|33.0|161.6|103.3|f|844.49|Riobamba|2023-07-31|Universidad|ELENA.AREVALO.JIMENEZ@OUTLOOK.COM
0657917761|Elena Torres Mera|42.0|162.0|116.8|f|513.46|Riobamba|2023-10-15|Universidad|elena.torres.mera@empresa.ec
0606127116|PEDRO FLORES JIMÉNEZ|28.0|160.1|114.0|F|969.12|Riobamba|29/11/2024|Universidad|PEDRO.FLORES.JIMENEZ@EMPRESA.EC
0613065200|pedro flores navarro|41.0|181.1|175.6|M|836.76|Riobamba|2023-05-22|Secundaria|pedro.flores.navarro@yahoo.com
0605929322|Nicole Rojas Delgado|31.0|165.7|140.2|f|1273.29|Riobamba|Mar 18, 2024|Primaria|
0603198268| ADRIANA ORTEGA ARÉVALO |32.0|162.8|143.4|f|480.0|Riobamba|2025-11-01|Secundaria|adriana.ortega.arevalo@empresa.ec
0608746715001|Pedro  Cedeño  Cornejo|43.0|160.9|144.3|F|480.0|Riobamba|2023-04-29|Universidad|
0620190108001|NICOLE TAPIA TORRES|33.0|158.6|110.9|f|480.0|Riobamba|19/03/2024|Primaria|
0615632916|david flores vera|49.0|161.3|140.9|f|1010.0|Riobamba|2024-06-20|Universidad|
0653521534|NICOLE  RODRIGUEZ  VILLACÍS|34.0|180.2|170.9|M|480.0|Riobamba|26/01/2026|Primaria| nicole.rodriguez.villacis@hotmail.com 
0610039638|Carlos Villamar Reyes|44.0|175.5|142.6|m|671.25|Riobamba|2025-08-19|Universidad|
0638768721|kevin rojas torres|40.0|166.1|148.0|F|2005.35|Riobamba|22/09/2023|Universidad|kevin.rojas.torres@gmail.com
0652295528|TATIANA MERA MERA|39.0|182.8|187.3|M|579.85|Riobamba|2024-05-18|Universidad|TATIANA.MERA.MERA@YAHOO.COM
0623298783|KEVIN LOOR CASTRO|44.0|172.9|143.2|m|564.66|Riobamba|2025-08-16|Primaria|kevin.loor.castro@yahoo.com
0613065200|pedro flores navarro|41.0|181.1|175.6|M|836.76|Riobamba|2023-05-22|Secundaria|pedro.flores.navarro@yahoo.com
0629166653|kevin cruz villacís|40.0|161.4|121.7|F|480.0|Riobamba|Feb 11, 2025|Secundaria|
0620947838|ANDRÉS VALENCIA QUINTERO|36.0|168.4|161.9|M|480.0|Riobamba|2026-02-08|Tecnico|andres.valencia.quintero@hotmail.com
0612442269|Carla Ortega Rojas|39.0|180.5|202.8|M|734.98|Riobamba|Jul 16, 2025|Universidad|
0603730672|Melanie Cornejo Bravo|38.0|175.9|168.4|M|480.0|Riobamba|Jan 24, 2025|Tecnico|
0652474008|Mateo Ortega López|41.0|167.3|136.1|M|480.0|Riobamba|2025-07-14|Secundaria|mateo.ortega.lopez@empresa.ec
0602714768|DAVID MENDOZA VERA|42.0|171.9|146.8|m|796.67|Riobamba|09/04/2025|Primaria|
0615136207|Miguel Cornejo Torres|30.0|184.5|193.9|M|480.0|Riobamba|14/09/2024|Secundaria|miguel.cornejo.torres@outlook.com
0648860641001|Juan Mendoza Carrillo|53.0|167.9|142.5|M|1394.91|Riobamba|May 19, 2024|Maestria|
0617050026|Adriana Cruz García|25.0|169.3|167.1|F|1171.98|Riobamba|2024-02-04|Universidad|
0624185385001|David Villamar Carrillo|34.0|187.3|204.9|m|480.0|Riobamba|31/03/2023|Universidad|david.villamar.carrillo@outlook.com
0611081878|David Paredes Villamar|39.0|179.2|181.0|M|1277.9|Riobamba|23/01/2025|Universidad|david.paredes.villamar@hotmail.com
0636030819|Adriana Jiménez Cedeño|43.0|172.0|158.2|M|1040.24|Riobamba|03/11/2025|Universidad|
0620280701001| NATALIA SILVA SUÁREZ|34.0|166.3|132.2|f|1463.71|Riobamba|2023-08-08|Secundaria|
0617856257|Diego Romero Villamar|37.0|178.2|198.8|M|719.86|Riobamba|Aug 12, 2025|Tecnico|
0631215258|Ana Cornejo Vera|37.0|181.9|195.8|M|504.12|Riobamba|2024-10-19|Secundaria|ana.cornejo.vera@hotmail.com
0612817841|Elena Mera Cedeño||175.1|166.8|m|677.38|Riobamba|2024-05-19|Secundaria|
0633197918|Paola Sanchez Delgado|31.0|186.3|226.8|M|552.99|Riobamba||Maestria|paola.sanchez.delgado@empresa.ec
0655126175|Camila Rodriguez Espinoza|35.0|176.1|194.3|M|480.0|Riobamba||Secundaria|
0633719372| DANIEL CARRILLO TAPIA |38.0|176.4|186.4|m|907.41|Riobamba|2026-02-13|Universidad|daniel.carrillo.tapia@gmail.com
0616044640|Javier Loor Cedeño|48.0|171.4|149.4|f|806.64|Riobamba|2024-05-12|Tecnico|
0658782677|cristian rodriguez lópez|32.0|165.4|139.7|F|480.0|Riobamba|29/04/2024|Universidad|CRISTIAN.RODRIGUEZ.LOPEZ@OUTLOOK.COM
0637584566001|kevin garcía jiménez|39.0|176.7|157.5|M|485.3|Riobamba|28/11/2023|Tecnico| kevin.garcia.jimenez@empresa.ec 
0614962116|Carla Valencia Espinoza|60.0|165.5|158.1|F|889.9|Riobamba|2024-04-01|Universidad|carla.valencia.espinoza@gmail.com
0617957477|Juan Zambrano Solís||163.2|126.5|M|480.0|Riobamba|2024-06-14|Primaria| juan.zambrano.solis@gmail.com 
0645822834| Carmen Delgado Mendoza ||162.5|148.8|f|480.0|Riobamba|24/05/2024|Universidad|carmen.delgado.mendoza@yahoo.com
0640693586|Sofía Navarro Sanchez|40.0|161.9|151.6|M|480.0|Riobamba|17/05/2025|Tecnico|sofia.navarro.sanchez@outlook.com
0640927356|GUSTAVO CHÁVEZ ROJAS|36.0|162.0|113.0|F|790.0|Riobamba|21/12/2024|Tecnico|
0627246085|ESTEBAN BRAVO SILVA|35.0|172.8|163.4|f|514.01|Riobamba|18/04/2025|Universidad|
0640093456001|BRYAN GUERRERO ORTEGA|31.0|162.1|145.4|F|953.21|Riobamba|2024-07-11|Universidad|bryan.guerrero.ortega@empresa.ec
0656950243| Lucía Suárez Vera |49.0|164.3|141.2|F|739.75|Riobamba|2025-05-11|Tecnico|lucia.suarez.vera@empresa.ec
0612908723|ELENA DELGADO GARCÍA|34.0|164.9|163.4|m|801.06|Riobamba|22/11/2023|Tecnico|
0630922284| CRISTIAN NAVARRO LÓPEZ |30.0|167.2|164.5|M|689.05|Riobamba||Secundaria|
0603330689| NATALIA ROMERO ACOSTA|39.0|151.4|121.7|f|794.48|Riobamba|10/02/2026|Secundaria|.natalia.romero.acosta@hotmail.com
0625953930|karen valencia cedeño|41.0|176.8|207.2|M|657.42|Riobamba|2024-05-25|Secundaria|
0633529680001| Tatiana Loor Torres |32.0|175.6|169.0|m|480.0|Riobamba|Mar 07, 2024|Universidad|
0633704283|Karen Loor Zambrano|44.0|179.0|196.3|M|527.04|Riobamba|Mar 27, 2025|Maestria|karen.loor.zambrano@empresa.ec
0617968193|sofía alvarado ortega|43.0|173.3|188.9|M|1047.76|Riobamba|2023-06-21|Secundaria|
0640615894|Andrea Navarro Cedeño|31.0|167.7|148.6|F|640.29|Riobamba|Jan 04, 2023|Tecnico|andrea.navarro.cedeno@outlook.com
0646737791|SEBASTIÁN GUERRERO MOLINA|52.0|172.8|150.0|f|1126.42|Riobamba|2025-01-01|Secundaria|
0654279942|Miguel Bravo Paredes|43.0|174.8|175.5|m|2022.04|Riobamba|2023-09-19|Secundaria|
0617085584001|Kevin Villamar Reyes|38.0|172.3|174.6|m|676.51|Riobamba|2026-01-08|Universidad|
0625707823001|Valeria Delgado Carrillo|36.0|162.2|128.1|F|856.12|Riobamba|2024-07-26|Tecnico|
0653505842|ANDREA JIMÉNEZ JIMÉNEZ|44.0|177.7|188.7|m|480.0|Riobamba|Jan 01, 2026|Secundaria|andrea.jimenez.jimenez@hotmail.com
0641303847|Carla Molina Delgado|38.0|164.6|143.8|F|711.29|Riobamba|2024-07-20|Universidad|carla.molina.delgado@gmail.com
0629901828|Jose Flores Herrera|47.0|166.1|162.5|M|589.65|Riobamba|2024-11-15|Universidad|jose.flores.herrera@yahoo.com
0656225042|PEDRO VALENCIA ROMERO|33.0|170.7|157.4|M|480.0|Riobamba|08/01/2026|Tecnico|
0653169409001|Javier Zambrano Loor||180.6|165.9|F|633.89|Riobamba|28/09/2025|Universidad|javier.zambrano.loor@outlook.com
0635858194|Ricardo Vera Jiménez|39.0|154.7|118.2|f|1953.27|Riobamba|2026-01-30|Universidad|ricardo.vera.jimenez@empresa.ec
0651770802|Melanie García Solís|38.0|171.7|148.3|f|480.0|Riobamba|2024-04-12|Secundaria|
0616561668| María Loor Silva |36.0|169.8|157.6|f|758.65|Riobamba|16/07/2025|Secundaria|
0600838601|Miguel Salazar López|32.0|161.5|125.7|F|948.13|Riobamba|2023-02-05|Secundaria|miguel.salazar.lopez@gmail.com
0610401051|Carla Guerrero Guerrero|39.0|168.4|169.0|f|1024.63|Riobamba|2025-08-06|Universidad|
0602540585|Alejandra Loor Jiménez|37.0|163.9|144.6|f|888.8|Riobamba|2023-04-16|Primaria|
0657114971|Alejandra Guerrero Jiménez|41.0|171.7|172.0|M|914.27|Riobamba||Universidad|
0603762519|Mateo Suárez Ortega|33.0|165.4|152.5|f|534.64|Riobamba|16/01/2025|Universidad|
0621304286|LUCÍA VERA DELGADO|40.0|179.1|172.9|M|634.5|Riobamba|2025-03-10|Secundaria|
0652190513|ANDRÉS BENÍTEZ TAPIA|35.0|182.3|191.9|m|645.83|Riobamba|17/02/2025|Secundaria|ANDRES.BENITEZ.TAPIA@HOTMAIL.COM
0646297671001|Adriana Salazar Peña||177.3|167.5|M|1129.55|Riobamba|15/03/2025|Secundaria|
0606369015|Juan  Torres  Jiménez|27.0|183.3|189.7|M|480.0|Riobamba|2024-03-13|Universidad|
0657763348001|LUIS RODRIGUEZ NAVARRO|34.0|189.4|220.7|M|480.0|Riobamba|2025-03-25|Universidad|LUIS.RODRIGUEZ.NAVARRO@YAHOO.COM
0632679072001| Natalia Mendoza Villacís|40.0|161.0|121.6|F|736.71|Riobamba|23/05/2023|Universidad|
0655272755| cristian rojas vera |44.0|184.9|184.0|m|780.84|Riobamba|Jan 13, 2024|Universidad|cristian.rojas.vera@gmail.com
0650914278001|Jorge Cruz Quintero|36.0|178.5|184.2|M|480.0|Riobamba|2024-05-09|Universidad|jorge.cruz.quintero@gmail.com
0605408905|MATEO BRAVO CARRILLO|34.0|156.2|117.9|f|541.25|Riobamba|2025-12-07|Secundaria|mateo.bravo.carrillo@empresa.ec
0641883202|Gustavo Mendoza Paredes|32.0|186.1|214.1|M|857.92|Riobamba|18/02/2023|Universidad|
0654861855|VALERIA ACOSTA VALENCIA|27.0|178.0|186.3|m|480.0|Riobamba|2024-04-16|Secundaria|
0632211728001|Carla Guerrero Jiménez||180.7|192.8|m|480.0|Riobamba|2024-01-27|Secundaria|
0628647117001|Ana Villacís Silva|29.0|176.7|159.3|m|1730.75|Riobamba|2025-10-16|Universidad|ANA.VILLACIS.SILVA@YAHOO.COM
0658290556|melanie moreno valencia|42.0|162.4|139.9|f|742.84|Riobamba|Sep 14, 2023|Secundaria|
0642764708| Nicole Paredes Chávez |37.0|180.3|178.4|m|1454.1|Riobamba|20/11/2024|Secundaria|NICOLE.PAREDES.CHAVEZ@HOTMAIL.COM
0647030121|Paola Villamar Reyes|37.0|153.8|112.6|F|1089.09|Riobamba|Oct 28, 2023|Universidad|
0608298584|Miguel Benítez Peña|41.0|164.9|131.7|F|1036.08|Riobamba|2025-02-16|Universidad|miguel.benitez.pena@gmail.com
0639973122| Nicole Sanchez Espinoza |38.0|160.2|146.5|F|504.32|Riobamba|2024-03-13|Universidad|
0624128591|MARÍA BENÍTEZ ACOSTA|39.0|183.4|192.3|M|574.77|Riobamba|03/11/2024|Tecnico|
0611749193001|alejandro guerrero jiménez|42.0|173.4|165.1|M|895.89|Riobamba|06/05/2024|Secundaria|
0646770362|Samuel Villacís Delgado|32.0|177.6|190.8|M|480.0|Riobamba|06/12/2023|Universidad|
0614565075|ALEJANDRA CARRILLO VILLAMAR|36.0|177.4|192.3|m|780.86|Riobamba|2023-05-22|Secundaria|
0644317836001|andrea guerrero carrillo|31.0|174.9|179.2|M|1228.09|Riobamba|29/03/2024|Secundaria|
0627651227001|Karen Acosta Herrera|40.0|180.2|196.7|M|480.0|Riobamba|04/09/2023|Universidad| karen.acosta.herrera@outlook.com 
0639489624001|ISABELA ESPINOZA MOLINA|33.0|182.6|205.4|M|1010.9|Riobamba|2025-12-20|Universidad|isabela.espinoza.molina@yahoo.com
0644259376|Pedro Ortega Chávez|34.0|175.5|193.8|M|613.09|Riobamba|2024-04-08|Universidad|pedro.ortega.chavez@gmail.com
0610208761|SOFÍA LOOR SOLÍS||187.8|226.5|m|3113.34|Riobamba|25/01/2024|Secundaria|sofia.loor.solis@hotmail.com
0600002877001|JOSE  ZAMBRANO  MOLINA|30.0|166.8|135.5|F|480.0|Riobamba|2024-02-03|Universidad|
0601103070|bryan navarro acosta|32.0|164.6|174.5|M|528.93|Riobamba|2023-01-15|Secundaria|BRYAN.NAVARRO.ACOSTA@HOTMAIL.COM
0626363303001|pedro zambrano mendoza|34.0|176.6|166.2|M|673.64|Riobamba||Primaria|pedro.zambrano.mendoza@gmail.com
0641840384001|Juan Rojas Tapia|31.0|157.7|128.3|f|480.0|Riobamba|27/08/2024|Tecnico|juan.rojas.tapia@gmail.com
0600385785|Jose  López  Arévalo|39.0|162.9|146.5|F|521.09|Riobamba||Secundaria|
0638843128|LUCÍA ORTEGA ROJAS|35.0|171.7|170.4|M|683.52|Riobamba|2025-10-16|Tecnico|lucia.ortega.rojas@hotmail.com
0628469777|Javier Torres Suárez|46.0|152.4|106.5|f|518.78|Riobamba|28/11/2023|Universidad|
0643179930|Vanessa Villamar Castro|41.0|157.3|125.5|f|523.55|Riobamba|Aug 01, 2024|Universidad|VANESSA.VILLAMAR.CASTRO@HOTMAIL.COM
0642347413001|Adriana Mera Flores|32.0|160.7|113.8|F|903.25|Riobamba|2026-02-05|Universidad|
0616261590|Gustavo García Cedeño|33.0|168.2|140.2|F|480.0|Riobamba|Apr 24, 2024|Maestria|
0625511548|ELENA SUÁREZ BRAVO|38.0|184.2|179.6|m|1115.97|Riobamba|29/10/2025|Secundaria|
0609762802001|Fernanda Jiménez Arévalo|37.0|167.1|131.4|F|682.82|Riobamba|2023-09-19|Universidad|fernanda.jimenez.arevalo@hotmail.com
0624009726001|BRYAN CHÁVEZ ROMERO|34.0|160.1|151.4|F|933.17|Riobamba|17/08/2023|Secundaria|
0643361868|lucía sanchez cedeño|32.0|180.3|187.2|m|480.0|Riobamba||Secundaria|lucia.sanchez.cedeno@yahoo.com
0654224088| sofía moreno garcía |41.0|170.8|173.8|M|1546.73|Riobamba|2023-02-12|Maestria|sofia.moreno.garcia@yahoo.com
0644289936|MARÍA SUÁREZ TAPIA|29.0|173.1|139.3|F|1542.02|Riobamba|2023-08-19|Universidad| maria.suarez.tapia@outlook.com 
0630366227|Fernanda Sanchez Ortega|28.0|173.9|171.5|M|598.66|Riobamba|2024-03-08|Universidad|fernanda.sanchez.ortega@hotmail.com
0608869749001|MIGUEL FLORES ROMERO|31.0|173.3|185.7|M|1603.35|Riobamba|Jun 03, 2024|Universidad|
0635574361|Mateo Cornejo Loor|29.0|176.8|192.2|M|480.0|Riobamba|2024-06-18|Secundaria|mateo.cornejo.loor@hotmail.com
0614675700|BRYAN VILLACÍS CHÁVEZ|40.0|161.9|151.0|M|480.0|Riobamba|23/06/2025|Secundaria|bryan.villacis.chavez@yahoo.com
0656671518|Carmen Moreno Alvarado|34.0|168.0|150.8|f|835.31|Riobamba|27/05/2025|Universidad|carmen.moreno.alvarado@empresa.ec
0654994581001|andrea valencia mendoza|37.0|173.7|160.9|M|626.46|Riobamba|2023-12-24|Primaria|
0622590644001|David Navarro Chávez|45.0|171.2|190.4|m|480.0|Riobamba||Tecnico|david.navarro.chavez@empresa.ec
0645758988|Sofía Sanchez Villamar|49.0|153.6|104.1|f|563.07|Riobamba|2025-06-18|Secundaria|SOFIA.SANCHEZ.VILLAMAR@OUTLOOK.COM
0624388948001|ISABELA CEDEÑO CRUZ|33.0|191.2|200.7|M|1784.19|Riobamba|2024-06-02|Tecnico|isabela.cedeno.cruz@hotmail.com
0659966642|andrés valencia tapia|31.0|175.4|174.3|M|560.51|Riobamba|03/03/2024|Secundaria|andres.valencia.tapia@gmail.com
0625127956| Natalia Moreno Villamar|46.0|171.2|156.7|M|1158.06|Riobamba|Sep 13, 2025|Secundaria|.natalia.moreno.villamar@empresa.ec
0650315336|BRYAN  MERA  MORENO|37.0|162.3|178.5|m|733.93|Riobamba|10/09/2023|Maestria|bryan.mera.moreno@hotmail.com
0642490379001|DANIEL DELGADO JIMÉNEZ|27.0|171.4|159.0|m|748.68|Riobamba|01/03/2025|Maestria|
0618858690|ana tapia molina|41.0|172.2|189.3|m|718.34|Riobamba|Jan 29, 2024|Tecnico|
0600637649|vanessa carrillo ortega|42.0|162.2|125.1|F|791.3|Riobamba|18/02/2023|Secundaria|VANESSA.CARRILLO.ORTEGA@YAHOO.COM
0629320581| Paola Navarro Moreno ||180.5|182.0|M|520.42|Riobamba|10/07/2025|Tecnico|paola.navarro.moreno@hotmail.com
0644143802001|carla vera silva|42.0|186.6|193.1|M|480.0|Riobamba|2024-09-08|Secundaria|
0655543817|alejandro peña moreno|34.0|172.6|140.1|F|576.22|Riobamba|2025-03-31|Tecnico|alejandro.pena.moreno@hotmail.com
0636989568001|ESTEBAN CARRILLO ZAMBRANO|47.0|153.7|128.2|f|769.55|Riobamba|2024-08-14|Universidad|esteban.carrillo.zambrano@outlook.com
0622294932|karen chávez reyes|42.0|163.3|182.8|F|672.03|Riobamba|2024-02-20|Universidad|karen.chavez.reyes@gmail.com
0608398517|carlos paredes lópez|35.0|160.4|133.1|F|1126.42|Riobamba|2023-06-29|Secundaria|
0632014619001| Natalia Romero López|45.0|167.7|132.4|m|617.59|Riobamba|03/12/2025|Tecnico|
0636462970|Javier  López  Solís|44.0|145.0|103.5|F|765.31|Riobamba|2024-06-03|Universidad|javier.lopez.solis@gmail.com
0640586434|RICARDO NAVARRO MORENO|33.0|195.2|240.4|M|874.02|Riobamba|2025-11-21|Universidad|
0657990842|esteban mendoza acosta|29.0|165.0|158.9|M|480.0|Riobamba|2026-02-09|Tecnico|
0650696040|Esteban Tapia Cruz||186.8|201.5|M|737.33|Riobamba|Aug 01, 2023|Tecnico|
0603999897|Elena Arévalo Salazar|32.0|160.4|114.9|f|2095.63|Riobamba|16/07/2023|Maestria|elena.arevalo.salazar@gmail.com
0635960354|Tatiana Loor Jiménez|26.0|178.7|159.5|m|1218.34|Riobamba||Universidad|
0621565829|Sebastián Romero Alvarado|33.0|170.3|153.6|M|899.04|Riobamba|11/11/2025|Universidad|
0616772950001|Alejandra Torres Vera|48.0|171.1|154.5|M|480.0|Riobamba|30/03/2025|Universidad|
0657294930| bryan romero tapia |40.0|176.4|165.2|m|480.0|Riobamba|2023-10-12|Universidad|
0655438505|  Natalia Navarro Carrillo |29.0|175.9|187.2|m|848.25|Riobamba|23/05/2024|Universidad|.natalia.navarro.carrillo@hotmail.com
0632793584001|PAOLA SILVA QUINTERO|38.0|172.0|154.7|f|516.07|Riobamba|2024-10-22|Universidad|paola.silva.quintero@outlook.com
0654022953|Andrés Espinoza Arévalo|36.0|155.4|106.6|F|480.0|Riobamba|2023-02-10|Secundaria|
0632898318| Sofía Castro Cedeño |28.0|184.0|214.0|M|480.0|Riobamba|19/12/2023|Secundaria|
0648605749|PEDRO SALAZAR CASTRO|33.0|182.8|195.5|M|659.53|Riobamba|2025-02-06|Secundaria|pedro.salazar.castro@yahoo.com
0651055824|jose acosta ortega|28.0|180.1|184.6|m|1227.57|Riobamba|Oct 11, 2023|Universidad|jose.acosta.ortega@yahoo.com
0640072112| DIANA PEÑA MERA |34.0|169.7|167.5|M|1022.24|Riobamba||Universidad|diana.pena.mera@outlook.com
0636949885001|PAOLA ROJAS GUERRERO|35.0|176.0|162.2|f|1557.52|Riobamba|2025-10-19|Secundaria|paola.rojas.guerrero@outlook.com
0625732706001|PEDRO LOOR ROJAS|46.0|189.0|213.2|M|480.0|Riobamba|03/02/2024|Universidad|pedro.loor.rojas@yahoo.com
0653117606|Camila Quintero Cruz|32.0|172.6|162.3|f|967.83|Riobamba|2025-06-26|Secundaria|camila.quintero.cruz@gmail.com
0635415755|SAMUEL SUÁREZ PAREDES|43.0|179.1|178.9|m|480.0|Riobamba|2025-07-03|Universidad|
0632728143|Gustavo Vera Espinoza|42.0|162.9|151.1|F|480.0|Riobamba|2023-12-21|Tecnico|
0655791879|melanie chávez chávez|32.0|167.9|155.1|M|480.0|Riobamba|Jun 06, 2025|Secundaria|
0604989863|Carmen Loor Valencia|39.0|165.4|129.5|f|480.0|Riobamba|2024-10-17|Secundaria|carmen.loor.valencia@outlook.com
0659360440| gabriela tapia lópez |34.0|185.8|181.4|m|850.56|Riobamba|Jun 18, 2023|Universidad|GABRIELA.TAPIA.LOPEZ@HOTMAIL.COM
0637951146|PEDRO ALVARADO GARCÍA|44.0|178.4|162.0|F|1113.84|Riobamba|Apr 26, 2024|Universidad|PEDRO.ALVARADO.GARCIA@OUTLOOK.COM
